"CONCEPT_ID","CONCEPT_LABEL","CONCEPT_STRING","DATASET_STRING"
12675,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY TENURE","B17019","ACSDT5Y2018"
12676,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE","B17020","ACSDT5Y2009"
12676,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE","B17020","ACSDT5Y2017"
12676,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE","B17020","ACSDT5Y2018"
12677,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (WHITE ALONE)","B17020A","ACSDT5Y2009"
12677,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (WHITE ALONE)","B17020A","ACSDT5Y2017"
12677,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (WHITE ALONE)","B17020A","ACSDT5Y2018"
12678,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (BLACK OR AFRICAN AMERICAN ALONE)","B17020B","ACSDT5Y2009"
12678,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (BLACK OR AFRICAN AMERICAN ALONE)","B17020B","ACSDT5Y2017"
12678,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (BLACK OR AFRICAN AMERICAN ALONE)","B17020B","ACSDT5Y2018"
12679,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B17020C","ACSDT5Y2009"
12679,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B17020C","ACSDT5Y2017"
12679,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B17020C","ACSDT5Y2018"
12680,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (ASIAN ALONE)","B17020D","ACSDT5Y2009"
12680,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (ASIAN ALONE)","B17020D","ACSDT5Y2017"
12680,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (ASIAN ALONE)","B17020D","ACSDT5Y2018"
12681,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B17020E","ACSDT5Y2009"
12681,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B17020E","ACSDT5Y2017"
12681,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B17020E","ACSDT5Y2018"
12682,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (SOME OTHER RACE ALONE)","B17020F","ACSDT5Y2009"
12682,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (SOME OTHER RACE ALONE)","B17020F","ACSDT5Y2017"
12682,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (SOME OTHER RACE ALONE)","B17020F","ACSDT5Y2018"
12683,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (TWO OR MORE RACES)","B17020G","ACSDT5Y2009"
12683,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (TWO OR MORE RACES)","B17020G","ACSDT5Y2017"
12683,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (TWO OR MORE RACES)","B17020G","ACSDT5Y2018"
12684,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)","B17020H","ACSDT5Y2009"
12684,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)","B17020H","ACSDT5Y2017"
12684,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)","B17020H","ACSDT5Y2018"
12685,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO)","B17020I","ACSDT5Y2009"
12685,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO)","B17020I","ACSDT5Y2017"
12685,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO)","B17020I","ACSDT5Y2018"
12686,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT","B17021","ACSDT5Y2009"
12686,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT","B17021","ACSDT5Y2017"
12686,"POVERTY STATUS OF INDIVIDUALS IN THE PAST 12 MONTHS BY LIVING ARRANGEMENT","B17021","ACSDT5Y2018"
12687,"RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN","B17022","ACSDT5Y2009"
12687,"RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN","B17022","ACSDT5Y2017"
12687,"RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS OF FAMILIES BY FAMILY TYPE BY PRESENCE OF RELATED CHILDREN UNDER 18 YEARS BY AGE OF RELATED CHILDREN","B17022","ACSDT5Y2018"
12688,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS","B17023","ACSDT5Y2009"
12688,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS","B17023","ACSDT5Y2017"
12688,"POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY NUMBER OF OWN CHILDREN UNDER 18 YEARS","B17023","ACSDT5Y2018"
12689,"AGE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS","B17024","ACSDT5Y2009"
12689,"AGE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS","B17024","ACSDT5Y2017"
12689,"AGE BY RATIO OF INCOME TO POVERTY LEVEL IN THE PAST 12 MONTHS","B17024","ACSDT5Y2018"
12690,"POVERTY STATUS IN THE PAST 12 MONTHS BY NATIVITY","B17025","ACSDT5Y2009"
12690,"POVERTY STATUS IN THE PAST 12 MONTHS BY NATIVITY","B17025","ACSDT5Y2017"
12690,"POVERTY STATUS IN THE PAST 12 MONTHS BY NATIVITY","B17025","ACSDT5Y2018"
12691,"RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS","B17026","ACSDT5Y2009"
12691,"RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS","B17026","ACSDT5Y2017"
12691,"RATIO OF INCOME TO POVERTY LEVEL OF FAMILIES IN THE PAST 12 MONTHS","B17026","ACSDT5Y2018"
12692,"SEX BY AGE BY DISABILITY STATUS","B18101","ACSDT5Y2009"
12692,"SEX BY AGE BY DISABILITY STATUS","B18101","ACSDT5Y2017"
12692,"SEX BY AGE BY DISABILITY STATUS","B18101","ACSDT5Y2018"
12693,"AGE BY DISABILITY STATUS (WHITE ALONE)","B18101A","ACSDT5Y2009"
12693,"AGE BY DISABILITY STATUS (WHITE ALONE)","B18101A","ACSDT5Y2017"
12693,"AGE BY DISABILITY STATUS (WHITE ALONE)","B18101A","ACSDT5Y2018"
12694,"AGE BY DISABILITY STATUS (BLACK OR AFRICAN AMERICAN ALONE)","B18101B","ACSDT5Y2009"
12694,"AGE BY DISABILITY STATUS (BLACK OR AFRICAN AMERICAN ALONE)","B18101B","ACSDT5Y2017"
12694,"AGE BY DISABILITY STATUS (BLACK OR AFRICAN AMERICAN ALONE)","B18101B","ACSDT5Y2018"
12695,"AGE BY DISABILITY STATUS (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B18101C","ACSDT5Y2009"
12695,"AGE BY DISABILITY STATUS (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B18101C","ACSDT5Y2017"
12695,"AGE BY DISABILITY STATUS (AMERICAN INDIAN AND ALASKA NATIVE ALONE)","B18101C","ACSDT5Y2018"
12696,"AGE BY DISABILITY STATUS (ASIAN ALONE)","B18101D","ACSDT5Y2009"
12696,"AGE BY DISABILITY STATUS (ASIAN ALONE)","B18101D","ACSDT5Y2017"
12696,"AGE BY DISABILITY STATUS (ASIAN ALONE)","B18101D","ACSDT5Y2018"
12697,"AGE BY DISABILITY STATUS (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B18101E","ACSDT5Y2009"
12697,"AGE BY DISABILITY STATUS (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B18101E","ACSDT5Y2017"
12697,"AGE BY DISABILITY STATUS (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE)","B18101E","ACSDT5Y2018"
12698,"AGE BY DISABILITY STATUS (SOME OTHER RACE ALONE)","B18101F","ACSDT5Y2009"
12698,"AGE BY DISABILITY STATUS (SOME OTHER RACE ALONE)","B18101F","ACSDT5Y2017"
12698,"AGE BY DISABILITY STATUS (SOME OTHER RACE ALONE)","B18101F","ACSDT5Y2018"
12699,"AGE BY DISABILITY STATUS (TWO OR MORE RACES)","B18101G","ACSDT5Y2009"
12699,"AGE BY DISABILITY STATUS (TWO OR MORE RACES)","B18101G","ACSDT5Y2017"
12699,"AGE BY DISABILITY STATUS (TWO OR MORE RACES)","B18101G","ACSDT5Y2018"
12700,"AGE BY DISABILITY STATUS (WHITE ALONE, NOT HISPANIC OR LATINO)","B18101H","ACSDT5Y2009"
12700,"AGE BY DISABILITY STATUS (WHITE ALONE, NOT HISPANIC OR LATINO)","B18101H","ACSDT5Y2017"
12700,"AGE BY DISABILITY STATUS (WHITE ALONE, NOT HISPANIC OR LATINO)","B18101H","ACSDT5Y2018"
12701,"AGE BY DISABILITY STATUS (HISPANIC OR LATINO)","B18101I","ACSDT5Y2009"
12701,"AGE BY DISABILITY STATUS (HISPANIC OR LATINO)","B18101I","ACSDT5Y2017"
12701,"AGE BY DISABILITY STATUS (HISPANIC OR LATINO)","B18101I","ACSDT5Y2018"
12702,"SEX BY AGE BY HEARING DIFFICULTY","B18102","ACSDT5Y2009"
12702,"SEX BY AGE BY HEARING DIFFICULTY","B18102","ACSDT5Y2017"
12702,"SEX BY AGE BY HEARING DIFFICULTY","B18102","ACSDT5Y2018"
12703,"SEX BY AGE BY VISION DIFFICULTY","B18103","ACSDT5Y2009"
12703,"SEX BY AGE BY VISION DIFFICULTY","B18103","ACSDT5Y2017"
12703,"SEX BY AGE BY VISION DIFFICULTY","B18103","ACSDT5Y2018"
12704,"SEX BY AGE BY COGNITIVE DIFFICULTY","B18104","ACSDT5Y2009"
12704,"SEX BY AGE BY COGNITIVE DIFFICULTY","B18104","ACSDT5Y2017"
12704,"SEX BY AGE BY COGNITIVE DIFFICULTY","B18104","ACSDT5Y2018"
12705,"SEX BY AGE BY AMBULATORY DIFFICULTY","B18105","ACSDT5Y2009"
12705,"SEX BY AGE BY AMBULATORY DIFFICULTY","B18105","ACSDT5Y2017"
12705,"SEX BY AGE BY AMBULATORY DIFFICULTY","B18105","ACSDT5Y2018"
12706,"SEX BY AGE BY SELF-CARE DIFFICULTY","B18106","ACSDT5Y2009"
12706,"SEX BY AGE BY SELF-CARE DIFFICULTY","B18106","ACSDT5Y2017"
12706,"SEX BY AGE BY SELF-CARE DIFFICULTY","B18106","ACSDT5Y2018"
12707,"SEX BY AGE BY INDEPENDENT LIVING DIFFICULTY","B18107","ACSDT5Y2009"
12707,"SEX BY AGE BY INDEPENDENT LIVING DIFFICULTY","B18107","ACSDT5Y2017"
12707,"SEX BY AGE BY INDEPENDENT LIVING DIFFICULTY","B18107","ACSDT5Y2018"
12708,"AGE BY DISABILITY STATUS BY HEALTH INSURANCE COVERAGE STATUS","B18135","ACSDT5Y2009"
12708,"AGE BY DISABILITY STATUS BY HEALTH INSURANCE COVERAGE STATUS","B18135","ACSDT5Y2017"
12708,"AGE BY DISABILITY STATUS BY HEALTH INSURANCE COVERAGE STATUS","B18135","ACSDT5Y2018"
12709,"MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY DISABILITY STATUS BY SEX FOR THE CIVILIAN NONINSTITUTIONALIZED POPULATION 16 YEARS AND OVER WITH EARNINGS","B18140","ACSDT5Y2009"
12709,"MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY DISABILITY STATUS BY SEX FOR THE CIVILIAN NONINSTITUTIONALIZED POPULATION 16 YEARS AND OVER WITH EARNINGS","B18140","ACSDT5Y2017"
12709,"MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) BY DISABILITY STATUS BY SEX FOR THE CIVILIAN NONINSTITUTIONALIZED POPULATION 16 YEARS AND OVER WITH EARNINGS","B18140","ACSDT5Y2018"
12710,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B19001","ACSDT5Y2009"
12710,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B19001","ACSDT5Y2017"
12710,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B19001","ACSDT5Y2018"
12711,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE HOUSEHOLDER)","B19001A","ACSDT5Y2009"
12711,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE HOUSEHOLDER)","B19001A","ACSDT5Y2017"
12711,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE HOUSEHOLDER)","B19001A","ACSDT5Y2018"
12712,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER)","B19001B","ACSDT5Y2009"
12712,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER)","B19001B","ACSDT5Y2017"
12712,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER)","B19001B","ACSDT5Y2018"
12713,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER)","B19001C","ACSDT5Y2009"
12713,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER)","B19001C","ACSDT5Y2017"
12713,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER)","B19001C","ACSDT5Y2018"
12714,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (ASIAN ALONE HOUSEHOLDER)","B19001D","ACSDT5Y2009"
12714,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (ASIAN ALONE HOUSEHOLDER)","B19001D","ACSDT5Y2017"
12714,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (ASIAN ALONE HOUSEHOLDER)","B19001D","ACSDT5Y2018"
12715,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER)","B19001E","ACSDT5Y2009"
12715,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER)","B19001E","ACSDT5Y2017"
12715,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER)","B19001E","ACSDT5Y2018"
12716,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (SOME OTHER RACE ALONE HOUSEHOLDER)","B19001F","ACSDT5Y2009"
12716,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (SOME OTHER RACE ALONE HOUSEHOLDER)","B19001F","ACSDT5Y2017"
12716,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (SOME OTHER RACE ALONE HOUSEHOLDER)","B19001F","ACSDT5Y2018"
12717,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (TWO OR MORE RACES HOUSEHOLDER)","B19001G","ACSDT5Y2009"
12717,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (TWO OR MORE RACES HOUSEHOLDER)","B19001G","ACSDT5Y2017"
12717,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (TWO OR MORE RACES HOUSEHOLDER)","B19001G","ACSDT5Y2018"
12718,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)","B19001H","ACSDT5Y2009"
12718,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)","B19001H","ACSDT5Y2017"
12718,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)","B19001H","ACSDT5Y2018"
12719,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (HISPANIC OR LATINO HOUSEHOLDER)","B19001I","ACSDT5Y2009"
12719,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (HISPANIC OR LATINO HOUSEHOLDER)","B19001I","ACSDT5Y2017"
12719,"HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (HISPANIC OR LATINO HOUSEHOLDER)","B19001I","ACSDT5Y2018"
12720,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B19013","ACSDT5Y2009"
12720,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B19013","ACSDT5Y2017"
12720,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS)","B19013","ACSDT5Y2018"
12721,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE HOUSEHOLDER)","B19013A","ACSDT5Y2009"
12721,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE HOUSEHOLDER)","B19013A","ACSDT5Y2017"
12721,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE HOUSEHOLDER)","B19013A","ACSDT5Y2018"
12722,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER)","B19013B","ACSDT5Y2009"
12722,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER)","B19013B","ACSDT5Y2017"
12722,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (BLACK OR AFRICAN AMERICAN ALONE HOUSEHOLDER)","B19013B","ACSDT5Y2018"
12723,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER)","B19013C","ACSDT5Y2009"
12723,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER)","B19013C","ACSDT5Y2017"
12723,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (AMERICAN INDIAN AND ALASKA NATIVE ALONE HOUSEHOLDER)","B19013C","ACSDT5Y2018"
12724,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (ASIAN ALONE HOUSEHOLDER)","B19013D","ACSDT5Y2009"
12724,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (ASIAN ALONE HOUSEHOLDER)","B19013D","ACSDT5Y2017"
12724,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (ASIAN ALONE HOUSEHOLDER)","B19013D","ACSDT5Y2018"
12725,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER)","B19013E","ACSDT5Y2009"
12725,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER)","B19013E","ACSDT5Y2017"
12725,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE HOUSEHOLDER)","B19013E","ACSDT5Y2018"
12726,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (SOME OTHER RACE ALONE HOUSEHOLDER)","B19013F","ACSDT5Y2009"
12726,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (SOME OTHER RACE ALONE HOUSEHOLDER)","B19013F","ACSDT5Y2017"
12726,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (SOME OTHER RACE ALONE HOUSEHOLDER)","B19013F","ACSDT5Y2018"
12727,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (TWO OR MORE RACES HOUSEHOLDER)","B19013G","ACSDT5Y2009"
12727,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (TWO OR MORE RACES HOUSEHOLDER)","B19013G","ACSDT5Y2017"
12727,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (TWO OR MORE RACES HOUSEHOLDER)","B19013G","ACSDT5Y2018"
12728,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)","B19013H","ACSDT5Y2009"
12728,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)","B19013H","ACSDT5Y2017"
12728,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (WHITE ALONE, NOT HISPANIC OR LATINO HOUSEHOLDER)","B19013H","ACSDT5Y2018"
12729,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (HISPANIC OR LATINO HOUSEHOLDER)","B19013I","ACSDT5Y2009"
12729,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (HISPANIC OR LATINO HOUSEHOLDER)","B19013I","ACSDT5Y2017"
12729,"MEDIAN HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2017 INFLATION-ADJUSTED DOLLARS) (HISPANIC OR LATINO HOUSEHOLDER)","B19013I","ACSDT5Y2018"
325,"Estimates","PEPNATMONTHLY_CONCEPT_1","PEPNATMONTHLY2015"
325,"Estimates","PEPNATMONTHLY_CONCEPT_1","PEPNATMONTHLY2018"
161,"Estimates","PEPPOP_CONCEPT_1","PEPPOP2015"
161,"Estimates","PEPPOP_CONCEPT_1","PEPPOP2016"
161,"Estimates","PEPPOP_CONCEPT_1","PEPPOP2018"
162,"Selectable Geographies","PEPPRCAGESEX_CONCEPT_1","PEPPRCAGESEX2013"
163,"Estimate Variables","PEPPRCAGESEX_CONCEPT_2","PEPPRCAGESEX2013"
328,"Estimate Variables","PEPSUBCTY_CONCEPT_1","PEPSUBCTY2013"
328,"Estimate Variables","PEPSUBCTY_CONCEPT_1","PEPSUBCTY2014"
166,"Geographic Characteristics","PEPCOCHAR6_CONCEPT_1","PEPCOCHAR62013"
167,"Selectable Geographies","PEPCOCHAR6_CONCEPT_2","PEPCOCHAR62013"
168,"Estimate Variables","PEPCOCHAR6_CONCEPT_3","PEPCOCHAR62013"
169,"Geographic Characteristics","PEPCOCHAR5_CONCEPT_1","PEPCOCHAR52013"
170,"Selectable Geographies","PEPCOCHAR5_CONCEPT_2","PEPCOCHAR52013"
171,"Estimate Variables","PEPCOCHAR5_CONCEPT_3","PEPCOCHAR52013"
173,"Geographic Characteristics","PEPPRMAGESEX_CONCEPT_1","PEPPRMAGESEX2013"
174,"Selectable Geographies","PEPPRMAGESEX_CONCEPT_2","PEPPRMAGESEX2013"
175,"Estimate Variables","PEPPRMAGESEX_CONCEPT_3","PEPPRMAGESEX2013"
176,"Estimate Variables","PEPPRM_CONCEPT_1","PEPPRM2013"
177,"Selectable Geographies","PEPPRM_CONCEPT_2","PEPPRM2013"
